city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Puttānattam (普塔纳特姆),Puttānattam (普塔纳特姆),10.4670,78.3687,印度,IN,IND,Tamil纳德（泰米尔纳德）,,12637,1356016712
Oulad Rahmoun (乌拉德·拉赫蒙),Oulad Rahmoun (乌拉德·拉赫蒙),32.3278,-6.5006,摩洛哥,MA,MAR,贝尼迈拉勒-赫尼夫拉,,12720,1504810043
Anolaima (阿诺拉伊马),Anolaima (阿诺拉伊马),4.7617,-74.4640,哥伦比亚,CO,COL,昆迪纳马卡,minor,12911,1170457629
Solana Beach (索拉纳海滩),Solana Beach (索拉纳海滩),32.9943,-117.2574,美国,US,USA,加利福尼亚,,13025,1840021993
Andohajango (安多哈让),Andohajango (安多哈让),-15.9000,48.5000,马达加斯加,MG,MDG,马哈赞加,,13000,1450979666
North Adams (北亚当斯),North Adams (北亚当斯),42.6844,-73.1166,美国,US,USA,马萨诸塞,,13024,1840000423
Shiwan (石湾),Shiwan (石湾),37.4786,109.4230,中国,CN,CHN,陕西,,12942,1156709549
Ampitasimo (安皮塔西莫),Ampitasimo (安皮塔西莫),-17.7833,48.3833,马达加斯加,MG,MDG,塔马塔夫,,13000,1450380832
Ilafy (伊拉菲),Ilafy (伊拉菲),-17.8833,48.4167,马达加斯加,MG,MDG,塔马塔夫,,13000,1450451732
Morungaba (莫鲁恩加巴),Morungaba (莫鲁恩加巴),-22.8800,-46.7917,巴西,BR,BRA,圣保罗,,12934,1076597172
基里凯拉,基里凯拉,13.7690,77.4841,印度,IN,IND,安得拉邦,,11907,1356812667
布里塞尔安,布里塞尔安,52.5833,13.0000,德国,DE,DEU,勃兰登堡,,12735,1276596392
马克塔尔,马克塔尔,35.8606,9.2058,突尼斯,TN,TUN,西利安那,,12942,1788602708
特拉诺瓦霍,特拉诺瓦霍,-25.3000,44.9667,马达加斯加,MG,MDG,图利亚拉,,13000,1450131232
安帕纳瓦纳,安帕纳瓦纳,-15.6667,50.2000,马达加斯加,MG,MDG,安齐拉纳,,13009,1450838781
安巴托兰皮,安巴托兰皮,-18.9000,46.1167,马达加斯加,MG,MDG,安塔那那利佛,,13000,1450574788
帕克,帕克,34.8513,-82.4512,美国,US,USA,南卡罗来纳州,,13019,1840035848
汉努曼塔帕蒂,汉努曼塔帕蒂,9.7858,77.3170,印度,IN,IND,泰米尔纳德邦,,12439,1356252401
博内维尔,博内维尔,46.0789,6.4008,法国,FR,FRA,奥弗涅-罗讷-阿尔卑斯,minor,12557,1250437955
安通戈梅纳-贝瓦里,安通戈梅纳-贝瓦里,-15.9500,45.9333,马达加斯加,MG,MDG,马哈赞加,,13000,1450046754
Trezzo sull’Adda,Trezzo sull’Adda,45.6089,9.5200,意大利,IT,ITA,伦巴第,,12090,1380406444
崔佐·安达 (Trezzo sull'Adda),崔佐·安达 (Trezzo sull'Adda),43.3469,5.4631,法国,FR,FRA,普罗旺斯-阿尔卑斯-蓝色海岸,,11649,1250022523
Plan-de-Cuques,Plan-de-Cuques,48.1500,38.2500,乌克兰,UA,UKR,(唐涅茨克州),,11913,1804790480
普朗德库克 (Plan-de-Cuques),普朗德库克 (Plan-de-Cuques),61.0708,28.2597,芬兰,FI,FIN,南卡累利阿,,12965,1246391744
Zhdanivka,Zhdanivka,59.8333,13.1333,瑞典,SE,SWE,瓦尔兰,minor,13000,1752127912
扎丹尼夫卡 (Zhdanivka),扎丹尼夫卡 (Zhdanivka),32.6500,-7.3833,摩洛哥,MA,MAR,卡萨布兰卡-塞塔特,,12930,1504624308
Lauritsala,Lauritsala,-12.1200,-43.8878,巴西,BR,BRA,巴伊亚,,13008,1076046103
劳里萨拉 (Lauritsala),劳里萨拉 (Lauritsala),55.3333,11.9667,丹麦,DK,DNK,西兰,minor,12119,1208160409
Sunne,Sunne,-17.6667,47.8500,马达加斯加,MG,MDG,马哈赞加,,13000,1450303775
松讷 (Sunne),松讷 (Sunne),55.6194,-2.8033,英国,GB,GBR,苏格兰边境,,13000,1826185661
贝乔福,贝乔福,-17.8333,48.2333,马达加斯加,MG,MDG,塔马塔夫,,13000,1450197169
查潘通戈,查潘通戈,20.2833,-99.4000,墨西哥,MX,MEX,伊达尔戈,,12967,1484970395
卡林加亚姆,卡林加亚姆,11.4324,77.4178,印度,IN,IND,泰米尔纳德邦,,12389,1356164000
戈姆帕鲁,戈姆帕鲁,11.3000,2.4489,贝宁,BJ,BEN,阿利博里,,12934,1204353834
卡内尔,卡内尔,15.4833,-13.1667,塞内加尔,SN,SEN,马塔姆,,12975,1686649291
西鲁尔,西鲁尔,16.0965,75.7858,印度,IN,IND,卡纳塔克邦,,12623,1356261996
圣卢西亚杜伊塔尼,圣卢西亚杜伊塔尼,-11.3508,-37.4478,巴西,BR,BRA,塞阿拉,,12969,1076556984
多拉多,多拉多,18.4657,-66.2726,波多黎各,PR,PRI,波多黎各,,13008,1630023736
迪夫诺耶,迪夫诺耶,45.9072,43.3558,俄罗斯,RU,RUS,斯塔夫罗波尔边疆区,,12998,1643003956
哈马,哈马,25.9261,45.3336,沙特阿拉伯,SA,SAU,利雅得,,13000,1682617431
圣安妮,圣安妮,38.7266,-90.3872,美国,US,USA,密苏里,,13007,1840009771
阿帕内马,阿帕内马,-5.6419,-37.2578,巴西,BR,BRA,里约热内卢北区,,12992,1076592037
凯萨布尔,凯萨布尔,22.9700,88.2600,印度,IN,IND,西孟加拉,,12073,1356046002
卡朱里,卡朱里,25.9144,86.6772,印度,IN,IND,比哈尔,,11854,1356544502
马罗维罗,马罗维罗,-21.2333,44.7333,马达加斯加,MG,MDG,图利亚拉,,13000,1450225913
切罗,切罗,25.2463,85.8169,印度,IN,IND,比哈尔,,11836,1356177404
布阿代勒,布阿代勒,34.5428,-4.5075,摩洛哥,MA,MAR,菲斯-梅克内斯,,12684,1504793576
洛伊什沙尔查西,洛伊什沙尔查西,39.8839,66.7481,乌兹别克斯坦,UZ,UZB,撒马尔罕,minor,12769,1860150334
古西塞,古西塞,32.7667,-7.5000,摩洛哥,MA,MAR,卡萨布兰卡-塞塔特,,12289,1504348253
昂布瓦兹,昂布瓦兹,47.4114,0.9825,法国,FR,FRA,中央-卢瓦尔河谷,,12693,1250134855
索克,索克,48.3761,-123.7378,加拿大,CA,CAN,不列颠哥伦比亚,,13001,1124034713
格林谷,格林谷,39.3414,-77.2400,美国,US,USA,马里兰州,,12999,1840133409
梅德维尔,梅德维尔,41.6476,-80.1468,美国,US,USA,宾夕法尼亚州,,12999,1840000558
猜约,猜约,14.6666,100.4702,泰国,TH,THA,安通(An Thong),minor,12710,1764400832
迈阿密,迈阿密,36.8878,-94.8711,美国,US,USA,俄克拉荷马州,,12997,1840020346
安特里,安特里,26.0581,78.2100,印度,IN,IND,中央邦(Madhya Pradesh),,12586,1356016828
罗日伊什切,罗日伊什切,50.9131,25.2700,乌克兰,UA,UKR,沃伦州(Volynska Oblast),,12953,1804390315
达格马拉,达格马拉,26.3953,86.7601,印度,IN,IND,比哈尔(Bihār),,12268,1356068809
oatfield（奥特菲尔德）,oatfield（奥特菲尔德）,45.4125,-122.5940,美国,US,USA,俄勒冈州,,12993,1840034837
joppatowne（乔帕敦）,joppatowne（乔帕敦）,39.4181,-76.3516,美国,US,USA,马里兰州,,12992,1840005665
安提瓜,安提瓜,28.4160,-14.0118,西班牙,ES,ESP,加那利群岛,,12940,1724978313
布鲁瓦苏勒斯考,布鲁瓦苏勒斯考,50.3983,3.5394,法国,FR,FRA,上法兰西,,11311,1250001269
特乌施塔尔,特乌施塔尔,51.4500,11.8000,德国,DE,DEU,萨安州,,12850,1276601483
梅齐埃尔莱梅斯,梅齐埃尔莱梅斯,49.2122,6.1611,法国,FR,FRA,大东部,,11668,1250969949
布热戈 Dolny（布热戈多尔尼）,布热戈 Dolny（布热戈多尔尼）,51.2708,16.7208,波兰,PL,POL,下西里西亚,,12816,1616585341
梅尔科利亚诺,梅尔科利亚诺,40.9231,14.7428,意大利,IT,ITA,坎帕尼亚,,12369,1380603196
佩雷斯,佩雷斯,14.1833,121.9333,菲律宾,PH,PHL,奎松,minor,12767,1608929976
马里安斯凯拉兹内,马里安斯凯拉兹内,49.9647,12.7011,捷克,CZ,CZE,卡罗维发利州,,12752,1203682983
蒙哥马利维尔,蒙哥马利维尔,40.2502,-75.2405,美国,US,USA,宾夕法尼亚州,,12988,1840005457
伊夫斯,伊夫斯,49.1383,-0.3531,法国,FR,FRA,诺曼底,,11696,1250020337
纳格尔,纳格尔,24.0914,87.9888,印度,IN,IND,ai 西孟加拉邦,,11882,1356675788
圣胡安特库阿科,圣胡安特库阿科,14.0836,-90.2664,危地马拉,GT,GTM,圣罗莎,minor,12825,1320640188
莫特库尔,莫特库尔,17.4500,79.2667,印度,IN,IND,安得拉邦,,12616,1356353860
弗拉讷克尔,弗拉讷克尔,53.2000,5.5333,荷兰,NL,NLD,弗里斯兰,minor,12781,1528890881
皮凯特贝格,皮凯特贝格,-32.9000,18.7667,南非,ZA,ZAF,西开普省,,12075,1710229097
博尔戈塞西亚,博尔戈塞西亚,45.7167,8.2667,意大利,IT,ITA,皮埃蒙特,,12676,1380192410
孔塞桑迪里奥韦尔迪,孔塞桑迪里奥韦尔迪,-21.8808,-45.0850,巴西,BR,BRA,米纳斯吉拉斯,,12949,1076344752
南代顿,南代顿,29.1657,-81.0055,美国,US,USA,佛罗里达,,12984,1840015950
板柳,板柳,40.6959,140.4572,日本,JP,JPN,青森,,12681,1392658620
戈尔尼亚克,戈尔尼亚克,50.9833,81.4667,俄罗斯,RU,RUS,阿尔泰边疆区,,12972,1643814454
Dāmarcherla (达马尔切拉),Dāmarcherla (达马尔切拉),16.7269,79.6369,印度,IN,IND,安得拉邦,,12710,1356000300
Chinna Gollapālem (钦纳戈拉帕莱姆),Chinna Gollapālem (钦纳戈拉帕莱姆),16.3701,81.5322,印度,IN,IND,安得拉邦,,12738,1356089174
Montecorvino Rovella (蒙特科尔维诺罗维拉),Montecorvino Rovella (蒙特科尔维诺罗维拉),40.7000,14.9833,意大利,IT,ITA,坎帕尼亚,,12682,1380643380
Schongau (尚高),Schongau (尚高),47.8167,10.9000,德国,DE,DEU,巴伐利亚,,12401,1276690057
Licínio de Almeida (利西尼奥德阿尔梅达),Licínio de Almeida (利西尼奥德阿尔梅达),-14.6819,-42.5078,巴西,BR,BRA,巴伊亚,,12966,1076371811
Nyāmti (尼亚姆蒂),Nyāmti (尼亚姆蒂),14.1400,75.5600,印度,IN,IND,卡纳塔克邦,,12661,1356399864
Pianiga (皮亚尼加),Pianiga (皮亚尼加),45.4583,12.0080,意大利,IT,ITA,威尼托,,12363,1380942076
Kent (肯特),Kent (肯特),41.4735,-73.7319,美国,US,USA,纽约,,12978,1840058632
Dawson Creek (道森克里克),Dawson Creek (道森克里克),55.7606,-120.2356,加拿大,CA,CAN,不列颠哥伦比亚,,12978,1124081402
Palmital (帕尔米塔尔),Palmital (帕尔米塔尔),-24.8928,-52.2028,巴西,BR,BRA,巴拉那州,,12960,1076062841
卡拉哈勒,卡拉哈勒,25.4909,77.0543,印度,IN,IND,Madhya Pradesh,,12903,1356107107
亚沃里夫,亚沃里夫,49.9469,23.3931,乌克兰,UA,UKR,中央邦,minor,12888,1804586607
安德尔吕,安德尔吕,50.4080,4.2696,比利时,BE,BEL,Lvivska Oblast,,12254,1056010234
萨波索阿,萨波索阿,-6.9364,-76.7718,秘鲁,PE,PER,利沃夫州,,12951,1604843122
塔希,塔希,34.4977,106.5281,中国,CN,CHN,Wallonia,,12904,1156072954
特伦顿,特伦顿,39.4792,-84.4620,美国,US,USA,瓦隆,,12973,1840003805
格雷夫,格雷夫,51.7667,5.7333,荷兰,NL,NLD,San Martín,minor,12486,1528377507
卡沙沙,卡沙沙,-1.7578,31.6158,坦桑尼亚,TZ,TZA,圣马丁,,12508,1834270082
拉文斯普尔,拉文斯普尔,37.9393,-122.5312,美国,US,USA,Shaanxi,,12972,1840020261
蒂姆伯莱克,蒂姆伯莱克,37.3167,-79.2481,美国,US,USA,陕西,,12972,1840006437
乌卢贝伊,乌卢贝伊,38.4167,29.2833,土耳其,TR,TUR,乌沙克,minor,12955,1792931185
阿尔鲁诺,阿尔鲁诺,45.5000,8.9333,意大利,IT,ITA,伦巴第,,12000,1380328223
博尼塔,博尼塔,32.6651,-117.0296,美国,US,USA,加利福尼亚,,12970,1840018015
卡弗布胡姆,卡弗布胡姆,35.0611,36.6972,叙利亚,SY,SYR,哈马,,12194,1760856800
吉布拉莱翁,吉布拉莱翁,37.3753,-6.9694,西班牙,ES,ESP,安达卢西亚,,12930,1724585426
萨乌德,萨乌德,-10.9408,-40.4178,巴西,BR,BRA,巴伊亚,,12943,1076626668
佩拉尤尔,佩拉尤尔,9.7341,77.7900,印度,IN,IND,泰米尔纳德,,12690,1356124163
蒙特圣乔瓦尼卡姆帕诺,蒙特圣乔瓦尼卡姆帕诺,41.6333,13.5167,意大利,IT,ITA,拉齐奥,,12706,1380135673
西斯顿,西斯顿,52.7000,-1.0800,英国,GB,GBR,莱斯特郡,,12804,1826679514
圣地亚哥,圣地亚哥,9.8291,-84.3044,哥斯达黎加,CR,CRI,圣何塞,,12600,1188768291
圣特贝努尔,圣特贝努尔,14.1697,76.0033,印度,IN,IND,卡纳塔克邦,,12695,1356024084
利帕里,利帕里,38.4667,14.9500,意大利,IT,ITA,西西里,,12819,1380222047
太阳村,太阳村,34.5596,-117.9558,美国,US,USA,加利福尼亚,,12961,1840076298
圣托马斯拉联合,圣托马斯拉联合,14.6333,-91.3833,危地马拉,GT,GTM,苏奇特佩克,minor,12800,1320346394
布鲁萨尔,布鲁萨尔,30.1396,-91.9540,美国,US,USA,路易斯安那,,12960,1840013964
莫卡,莫卡,15.2380,77.0599,印度,IN,IND,卡纳塔克邦,,12359,1356765626
奥弗利,奥弗利,39.3642,-76.5175,美国,US,USA,马里兰,,12959,1840005683
坎塔加洛,坎塔加洛,-25.3739,-52.1258,巴西,BR,BRA,巴拉那,,12952,1076426121
南迪亚兰佩塔,南迪亚兰佩塔,14.7218,78.8083,印度,IN,IND,安得拉邦,,12768,1356121850
汤泽,汤泽,39.0148,139.9088,日本,JP,JPN,山形,,12895,1392728665
Hajdúhadház (海杜哈德哈兹),Hajdúhadház (海杜哈德哈兹),47.6833,21.6667,匈牙利,HU,HUN,Hajdú-Bihar,minor,12811,1348644629
Herk-de-Stad (赫尔克德斯塔德),Herk-de-Stad (赫尔克德斯塔德),50.9406,5.1672,比利时,BE,BEL,费尔德,,12661,1056088942
Provins (普罗万),Provins (普罗万),48.5589,3.2994,法国,FR,FRA,法兰西岛,minor,12132,1250217938
üll? (乌洛),üll? (乌洛),47.3854,19.3439,匈牙利,HU,HUN,佩斯,,12692,1348501834
Ribeir?o do Pinhal (里贝朗杜皮纳尔),Ribeir?o do Pinhal (里贝朗杜皮纳尔),-23.4167,-50.3500,巴西,BR,BRA,巴拉那,,12948,1076116676
Claremont (克拉蒙特),Claremont (克拉蒙特),43.3790,-72.3368,美国,US,USA,新罕布什尔,,12955,1840002805
Mogocha (莫戈查),Mogocha (莫戈查),53.7333,119.7667,俄罗斯,RU,RUS,外贝加尔边疆区,,12953,1643177886
Kisara (基萨拉),Kisara (基萨拉),17.5233,78.6677,印度,IN,IND,安得拉邦,,11048,1356998500
Beelitz (贝利茨),Beelitz (贝利茨),52.2333,12.9667,德国,DE,DEU,勃兰登堡,,12880,1276861998
Mándra (曼德拉),Mándra (曼德拉),38.0667,23.5000,希腊,GR,GRC,阿提卡,minor,12888,1300840026
库伊甘约尔,库伊甘约尔,40.8611,72.3111,乌兹别克斯坦,UZ,UZB,安集延,minor,12200,1860676676
安集延,安集延,40.6444,72.3639,乌兹别克斯坦,UZ,UZB,安集延,,12200,1860676293
卢塞纳,卢塞纳,-6.9000,-34.8689,巴西,BR,BRA,帕拉伊巴,,12804,1076932668
拉什尔,拉什尔,52.6110,-1.9570,英国,GB,GBR,沃尔索尔,,11871,1826029820
罗库普尔,罗库普尔,9.0167,-12.9500,塞拉利昂,SL,SLE,北部,,12744,1694701972
三崎,三崎,34.9979,133.9582,日本,JP,JPN,冈山,,12889,1392003215
圣尼诺,圣尼诺,11.9263,124.4492,菲律宾,PH,PHL,萨马,,12519,1608284547
雅波塔,雅波塔,-10.3469,-36.8008,巴西,BR,BRA,塞阿拉,,12938,1076539060
贾迪什普尔,贾迪什普尔,26.1526,86.1146,印度,IN,IND,比哈尔,,11225,1356751845
克罗克西格林,克罗克西格林,51.6470,-0.4450,英国,GB,GBR,赫特福德郡,,12562,1826810678
Mablethorpe,Mablethorpe,53.3409,0.2610,英国,GB,GBR,林肯郡,,12531,1826000615
(梅布尔索普),(梅布尔索普),26.6046,85.9473,印度,IN,IND,比哈尔,,11678,1356360652
Sothgaon,Sothgaon,17.4436,121.2008,菲律宾,PH,PHL,卡林加,,12914,1608060387
(索斯高恩),(索斯高恩),-6.1939,-35.1600,巴西,BR,BRA,里约热内卢北区,,12924,1076599761
Balbalan,Balbalan,-4.8039,-38.7528,巴西,BR,BRA,塞阿拉,,12922,1076260521
(巴尔巴兰),(巴尔巴兰),-22.0669,-48.1758,巴西,BR,BRA,圣保罗,,12909,1076447966
Arês,Arês,52.6833,13.1833,德国,DE,DEU,勃兰登堡,,12405,1276342323
(阿雷斯),(阿雷斯),-21.8669,-43.0100,巴西,BR,BRA,米纳斯吉拉斯,,12901,1076321934
Ibaretama,Ibaretama,1.6725,-77.0139,哥伦比亚,CO,COL,纳里尼奥,minor,12929,1170794698
(伊巴雷塔马),(伊巴雷塔马),51.2731,3.0336,比利时,BE,BEL,佛兰德斯,,12635,1056930293
哈希达布尔(哈希达布尔),哈希达布尔(哈希达布尔),25.3716,85.9857,印度,IN,IND,比哈尔,,11057,1356437155
金斯伯里,金斯伯里,43.3440,-73.5396,美国,US,USA,纽约,,12932,1840058216
里奇,里奇,40.9068,-72.8816,美国,US,USA,纽约,,12931,1840005068
瓦达奈斯高地,瓦达奈斯高地,45.0570,-93.0748,美国,US,USA,明尼苏达,,12931,1840010004
卡斯特尔戈弗雷多,卡斯特尔戈弗雷多,45.2981,10.4750,意大利,IT,ITA,伦巴第,,12633,1380666608
埃尔卡,埃尔卡,34.3436,36.4756,黎巴嫩,LB,LBN,巴勒贝克-赫尔梅勒,,12000,1422667021
高森,高森,35.5138,137.8739,日本,JP,JPN,长野,,12650,1392003163
赫尔皮内,赫尔皮内,50.3369,4.5283,比利时,BE,BEL,瓦隆,,12660,1056491300
里瓦罗洛卡纳维塞,里瓦罗洛卡纳维塞,45.3312,7.7171,意大利,IT,ITA,皮埃蒙特,,12539,1380310565
卡钦根库诺乌,卡钦根库诺乌,24.4047,93.8998,印度,IN,IND,,,12299,1356271744
圣玛格丽塔,圣玛格丽塔,39.7033,3.1036,西班牙,ES,ESP,巴利阿里群岛,,12776,1724447564
瓦达帕利,瓦达帕利,18.5324,77.8950,印度,IN,IND,安得拉邦,,12281,1356963102
佩尔市,佩尔市,33.5610,-86.2669,美国,US,USA,阿拉巴马,,12923,1840014771
钟岭,钟岭,28.9391,107.7073,中国,CN,CHN,贵州,,12845,1156685899
湖景,湖景,50.0833,-119.4142,加拿大,CA,CAN,不列颠哥伦比亚,,12922,1124001544
查米卡尔,查米卡尔,-30.3667,-66.3167,阿根廷,AR,ARG,拉里奥哈,minor,12919,1032026963
大克提什,大克提什,48.2150,19.3381,斯洛伐克,SK,SVK,班斯卡比斯特里察,minor,12115,1703541479
班莱姆,班莱姆,13.2168,99.9767,泰国,TH,THA,佛统,minor,12541,1764878982
杜阿尔乌拉德优素福,杜阿尔乌拉德优素福,32.4807,-6.3769,摩洛哥,MA,MAR,贝尼梅拉尔-克henifra,,12804,1504001351
卡维蒂,卡维蒂,19.0167,84.6833,印度,IN,IND,安得拉邦,,11984,1356984645
旭日,旭日,35.0343,136.6644,日本,JP,JPN,三重（Mie）,,11070,1392003328
佩利格罗,佩利格罗,37.2333,-3.6333,西班牙,ES,ESP,安达卢西亚（Andalusia）,,11624,1724473390
西姆,西姆,54.9833,57.7000,俄罗斯,RU,RUS,车里亚宾斯克州（Chelyabinskaya Oblast’）,,12893,1643571460
凯恩科伊,凯恩科伊,14.5864,100.9967,泰国,TH,THA,沙拉布里（Saraburi）,minor,12752,1764167813
大熊湖市,大熊湖市,34.2536,-116.7903,美国,US,USA,加利福尼亚（California）,,12913,1840017797
洪根,洪根,50.4667,8.9000,德国,DE,DEU,黑森（Hesse）,,12765,1276067778
马达古拉,马达古拉,17.9167,82.8000,印度,IN,IND,安得拉邦（Andhra Pradesh）,,12704,1356549390
圣马特奥,圣马特奥,9.7400,-64.5531,委内瑞拉,VE,VEN,安索阿特吉（Anzoátegui）,minor,12905,1862621121
布热津,布热津,51.8000,19.7500,波兰,PL,POL,洛兹（?ódzkie）,minor,12501,1616839084
马加达莱纳·米尔帕斯·阿尔塔斯,马加达莱纳·米尔帕斯·阿尔塔斯,14.5453,-90.6753,危地马拉,GT,GTM,萨卡特佩克斯（Sacatepéquez）,minor,12766,1320138967
弗鲁蒂利亚尔,弗鲁蒂利亚尔,-41.1258,-73.0605,智利,CL,CHL,洛斯拉戈斯,,12876,1152151773
阿夫里格,阿夫里格,45.7081,24.3747,罗马尼亚,RO,ROU,锡比乌,,12815,1642698711
帕拉卡吉纳,帕拉卡吉纳,13.4550,-86.4050,尼加拉瓜,NI,NIC,马德里兹,minor,12825,1558692932
圣安德烈德库布扎克,圣安德烈德库布扎克,44.9947,-0.4458,法国,FR,FRA,新阿基坦,,12372,1250001544
尼费恩-奥斯赫尔布龙,尼费恩-奥斯赫尔布龙,48.9164,8.7842,德国,DE,DEU,巴登-符腾堡,,12345,1276349542
乌鲁奥卡,乌鲁奥卡,-3.3139,-40.5569,巴西,BR,BRA,塞阿拉,,12883,1076593478
安巴兰多朗,安巴兰多朗,-18.4667,48.9833,马达加斯加,MG,MDG,图阿马西纳,,12884,1450882593
米洛维采,米洛维采,50.2260,14.8887,捷克,CZ,CZE,中捷克州,,12460,1203709386
科特沙米尔,科特沙米尔,30.1191,75.0058,印度,IN,IND,旁遮普,,12294,1356729057
特伦特山,特伦特山,44.3142,-77.8514,加拿大,CA,CAN,安大略,,12900,1124001755
Tomar do Geru (汤姆阿尔多热鲁),Tomar do Geru (汤姆阿尔多热鲁),-11.3728,-37.8408,巴西,BR,BRA,塞吉ipe,,12855,1076263182
Malaryta (马拉里塔),Malaryta (马拉里塔),51.7833,24.0833,白俄罗斯,BY,BLR,布列斯特skaya地区,minor,12883,1112089191
Beaufort (博福特),Beaufort (博福特),32.4597,-80.7235,美国,US,USA,南卡罗来纳,,12899,1840013818
M?ckern (莫克尔恩),M?ckern (莫克尔恩),52.1406,11.9525,德国,DE,DEU,萨克森-安哈尔特,,12874,1276562892
Tizgane (提兹加内),Tizgane (提兹加内),35.4136,-5.0696,摩洛哥,MA,MAR,丹吉尔-得土安-胡塞马,,12773,1504806808
Mesolóngi (梅索隆吉),Mesolóngi (梅索隆吉),38.3692,21.4278,希腊,GR,GRC,西希腊,minor,12785,1300632495
Purén (普伦),Purén (普伦),-38.0319,-73.0728,智利,CL,CHL,阿劳卡尼亚,,12868,1152043737
āppukkudal (阿普库达尔),āppukkudal (阿普库达尔),11.4684,77.5766,印度,IN,IND,泰米尔纳德,,12569,1356167373
Kilindoni (基林多尼),Kilindoni (基林多尼),-7.9167,39.6500,坦桑尼亚,TZ,TZA,海岸,,12409,1834982666
Esmoriz (埃斯莫里兹),Esmoriz (埃斯莫里兹),40.9550,-8.6270,葡萄牙,PT,PRT,阿威罗,,11448,1620854749
维亚泽姆斯基(Vyazemskiy),维亚泽姆斯基(Vyazemskiy),47.5250,134.7572,俄罗斯,RU,RUS,哈巴罗夫斯克边疆区,,12889,1643608053
皮拉尔(Pilar),皮拉尔(Pilar),10.8070,124.5650,菲律宾,PH,PHL,宿务,,12506,1608112350
马里卡尔(Marikal),马里卡尔(Marikal),16.6020,77.7294,印度,IN,IND,安得拉邦,,12550,1356109973
卡斯巴坦诺拉(Kasba Tanora),卡斯巴坦诺拉(Kasba Tanora),32.4751,-6.1498,摩洛哥,MA,MAR,贝尼梅拉尔-克henifra,,12783,1504367360
伍德黑文(Woodhaven),伍德黑文(Woodhaven),42.1320,-83.2374,美国,US,USA,密歇根,,12889,1840001848
假日城-伯克利(Holiday City-Berkeley),假日城-伯克利(Holiday City-Berkeley),39.9639,-74.2787,美国,US,USA,新泽西,,12889,1840073689
圣玛丽(Sainte-Marie),圣玛丽(Sainte-Marie),46.4500,-71.0333,加拿大,CA,CAN,魁北克,,12889,1124650507
巴鲁德(Barud),巴鲁德(Barud),21.7497,75.5270,印度,IN,IND,中央邦,,12749,1356142011
贝拉加尔(Belagal),贝拉加尔(Belagal),15.8183,77.6702,印度,IN,IND,安得拉邦,,12603,1356016761
索纳普尔(Sonāpur),索纳普尔(Sonāpur),26.3716,87.2162,印度,IN,IND,比哈尔邦,,11494,1356446663
瓦伦西亚西区,瓦伦西亚西区,32.1355,-111.1123,美国,US,USA,亚利桑那,,12887,1840074666
维勒纳夫-莱-阿维尼翁,维勒纳夫-莱-阿维尼翁,43.9664,4.7958,法国,FR,FRA,奥克西塔尼,,12216,1250823512
库阿拉库伦,库阿拉库伦,-1.1016,113.8664,印度尼西亚,ID,IDN,加里曼丹中部,,12870,1360003464
勒尚邦-富热罗勒,勒尚邦-富热罗勒,45.3961,4.3250,法国,FR,FRA,奥弗涅-罗讷-阿尔卑斯,,12200,1250932728
弗洛朗日,弗洛朗日,49.3214,6.1183,法国,FR,FRA,大东部,,11972,1250388117
穆图斯瓦米普兰,穆图斯瓦米普兰,9.3900,77.4887,印度,IN,IND,泰米尔纳德,,12137,1356209038
布吕格,布吕格,47.4864,8.2067,瑞士,CH,CHE,阿尔高,,11129,1756121125
加贾哈,加贾哈,26.5237,86.3715,印度,IN,IND,比哈尔,,12153,1356575861
乔达瓦aram,乔达瓦aram,17.4380,81.7781,印度,IN,IND,安得拉邦,,12764,1356023415
巴西尔施托夫,巴西尔施托夫,47.4431,8.6283,瑞士,CH,CHE,苏黎世,,11593,1756124438
阿瓦鲁基奇（ālwārkurichchi）,阿瓦鲁基奇（ālwārkurichchi）,8.7838,77.3952,印度,IN,IND,Tamil纳德乌,,12485,1356605258
苏尔（Siur）,苏尔（Siur）,24.8166,85.6728,印度,IN,IND,比哈尔,,11634,1356925006
拉尔讷（Laarne）,拉尔讷（Laarne）,51.0167,3.8500,比利时,BE,BEL,佛兰德斯,,12487,1056466372
瓦尔扎内（Varzaneh）,瓦尔扎内（Varzaneh）,32.4197,52.6483,伊朗,IR,IRN,伊斯法罕,,12714,1364732883
新汉诺威（New Hanover）,新汉诺威（New Hanover）,40.3145,-75.5566,美国,US,USA,宾夕法尼亚,,12876,1840103521
卡尔韦塔纳格尔（Kārvetnagar）,卡尔韦塔纳格尔（Kārvetnagar）,13.4167,79.4500,印度,IN,IND,安得拉邦,,12031,1356243834
斯特罗姆贝克-贝弗（Strombeek-Bever）,斯特罗姆贝克-贝弗（Strombeek-Bever）,50.9100,4.3500,比利时,BE,BEL,布鲁塞尔首都大区,,11500,1056731023
亨斯巴赫（Hemsbach）,亨斯巴赫（Hemsbach）,49.5903,8.6564,德国,DE,DEU,巴登-符腾堡,,11968,1276078759
苏尔哈基（Surkhakhi）,苏尔哈基（Surkhakhi）,43.1878,44.9036,俄罗斯,RU,RUS,印古什,,12734,1643874723
加尔卡（Garkha）,加尔卡（Garkha）,25.8293,84.8617,印度,IN,IND,比哈尔,,10879,1356169350
林恩菲尔德,林恩菲尔德,42.5356,-71.0382,美国,US,USA,马萨诸塞州,,12874,1840053531
